5.41107, 0.41475, 0.02806, 5.74543, 0.38183, 0.00932, 5.51929, 0.47652, 0.09264, 6.25692, 0.51376, 0.06680, 5.43762, 0.35326, 0.51615, 5.95982, 0.44913, 0.54188, 5.42509, 0.56849, 0.50323, 5.94108, 0.64486, 0.51223, 5.84562, 0.53849, 0.53716, 5.54060, 0.47534, 0.53167
5.40667, 0.41636, 0.02915, 5.70003, 0.41235, 0.00348, 5.44576, 0.51205, 0.10943, 6.14825, 0.55413, 0.05542, 5.39751, 0.36333, 0.51837, 5.91952, 0.45192, 0.54448, 5.38383, 0.57756, 0.50571, 5.90216, 0.64852, 0.52023, 5.80661, 0.54295, 0.54808, 5.50134, 0.48382, 0.53075
5.40490, 0.41768, 0.03057, 5.69610, 0.42141, -0.00428, 5.35534, 0.54615, 0.11754, 6.00394, 0.59712, 0.03508, 5.35729, 0.37527, 0.51961, 5.88065, 0.45053, 0.54268, 5.34009, 0.58659, 0.50856, 5.86663, 0.64805, 0.52446, 5.77008, 0.54381, 0.55380, 5.46361, 0.49405, 0.52793
5.40305, 0.41848, 0.03253, 5.71256, 0.41889, -0.01508, 5.25693, 0.58010, 0.12259, 5.84357, 0.64239, 0.02594, 5.31840, 0.38860, 0.52012, 5.84219, 0.44587, 0.53225, 5.29809, 0.59682, 0.50838, 5.83493, 0.64438, 0.52331, 5.73518, 0.54231, 0.54944, 5.42664, 0.50609, 0.52416
5.39611, 0.42044, 0.03698, 5.71454, 0.41838, -0.02324, 5.15787, 0.61241, 0.12270, 5.67226, 0.68247, 0.02366, 5.27877, 0.40218, 0.52190, 5.80188, 0.43986, 0.51565, 5.25881, 0.60949, 0.50510, 5.80432, 0.63867, 0.51833, 5.69947, 0.54026, 0.53760, 5.38902, 0.51859, 0.52017
5.38256, 0.42222, 0.04552, 5.71929, 0.42017, -0.02594, 5.05922, 0.64072, 0.11857, 5.52715, 0.70379, 0.00974, 5.23698, 0.41627, 0.52684, 5.76076, 0.43613, 0.49472, 5.22005, 0.62364, 0.49963, 5.77014, 0.63427, 0.50859, 5.66154, 0.53880, 0.52047, 5.35002, 0.53078, 0.51617
5.34779, 0.42965, 0.05546, 5.72712, 0.41998, -0.02710, 4.96366, 0.66779, 0.11200, 5.45030, 0.70678, -0.01538, 5.19299, 0.43194, 0.53591, 5.72016, 0.43796, 0.47121, 5.18154, 0.63787, 0.49486, 5.73068, 0.63434, 0.50062, 5.62101, 0.53936, 0.50180, 5.30951, 0.54266, 0.51265
5.28133, 0.43891, 0.09471, 5.73301, 0.41948, -0.02648, 4.88266, 0.69283, 0.11204, 5.45092, 0.70801, -0.02252, 5.14504, 0.44986, 0.54473, 5.67910, 0.44410, 0.45213, 5.14089, 0.65166, 0.48805, 5.68638, 0.63864, 0.49266, 5.57791, 0.54254, 0.48559, 5.26729, 0.55495, 0.50879
5.19536, 0.45184, 0.12398, 5.74130, 0.41995, -0.02316, 4.81405, 0.72414, 0.10696, 5.46944, 0.71114, -0.02735, 5.10247, 0.46369, 0.55541, 5.63512, 0.45328, 0.44219, 5.09458, 0.66058, 0.48197, 5.63782, 0.64765, 0.48405, 5.53146, 0.54942, 0.47475, 5.22190, 0.56686, 0.50518
5.09595, 0.47492, 0.13480, 5.74769, 0.42174, -0.01795, 4.75445, 0.74734, 0.10166, 5.45057, 0.71832, -0.01948, 5.04714, 0.47838, 0.55800, 5.58828, 0.46526, 0.44243, 5.04543, 0.67161, 0.47927, 5.58498, 0.66189, 0.47184, 5.48140, 0.56045, 0.46618, 5.17290, 0.57986, 0.50199
4.98703, 0.50543, 0.13606, 5.75250, 0.42321, -0.01031, 4.69901, 0.76059, 0.09667, 5.44707, 0.71373, -0.02140, 5.00384, 0.49313, 0.56385, 5.53675, 0.48032, 0.44368, 4.99332, 0.68569, 0.48107, 5.53103, 0.67849, 0.45897, 5.42842, 0.57596, 0.45657, 5.12113, 0.59481, 0.49974
4.87092, 0.53375, 0.13804, 5.75030, 0.42720, 0.00247, 4.66408, 0.77455, 0.08265, 5.46128, 0.71094, -0.02673, 4.96201, 0.50432, 0.56540, 5.48201, 0.49784, 0.44951, 4.93854, 0.69851, 0.48236, 5.47458, 0.69654, 0.44816, 5.37271, 0.59325, 0.45028, 5.06634, 0.60858, 0.49873
4.75772, 0.55615, 0.13649, 5.74328, 0.43515, 0.02268, 4.65379, 0.79588, 0.06091, 5.46831, 0.71117, -0.02858, 4.91232, 0.51425, 0.56181, 5.42462, 0.51563, 0.46058, 4.87809, 0.71004, 0.48379, 5.41724, 0.71365, 0.44398, 5.31537, 0.61054, 0.45033, 5.00915, 0.62158, 0.49862
4.65025, 0.57467, 0.13066, 5.72101, 0.44614, 0.04896, 4.67400, 0.80894, 0.03066, 5.47448, 0.71170, -0.03017, 4.85470, 0.52261, 0.55228, 5.36452, 0.53110, 0.47098, 4.81509, 0.72098, 0.48165, 5.35904, 0.72804, 0.44409, 5.25629, 0.62597, 0.45261, 4.94954, 0.63349, 0.49832
4.55056, 0.58867, 0.13033, 5.66117, 0.46782, 0.06945, 4.67314, 0.81486, 0.02986, 5.48691, 0.71029, -0.02729, 4.78925, 0.52813, 0.53647, 5.30392, 0.54494, 0.48057, 4.75554, 0.73099, 0.47332, 5.30044, 0.74130, 0.44944, 5.19678, 0.64017, 0.45817, 4.88889, 0.64306, 0.49747
4.45733, 0.60082, 0.12611, 5.56438, 0.47931, 0.09333, 4.67382, 0.81979, 0.02843, 5.49634, 0.70777, -0.01427, 4.71912, 0.53390, 0.51867, 5.24442, 0.55712, 0.49061, 4.69747, 0.74152, 0.47035, 5.24020, 0.75367, 0.46079, 5.13709, 0.65177, 0.46671, 4.82795, 0.64972, 0.49661
4.36944, 0.60948, 0.11630, 5.43276, 0.47897, 0.10587, 4.67434, 0.81908, 0.02842, 5.49415, 0.70680, 0.01207, 4.64666, 0.54123, 0.50227, 5.18508, 0.56672, 0.50332, 4.64629, 0.75322, 0.47169, 5.17858, 0.76369, 0.47693, 5.07686, 0.66026, 0.47909, 4.76669, 0.65348, 0.49657
