4.04514, 0.06860, 0.02440, 4.78442, 0.05326, 0.01714, 3.97017, 0.24601, 0.07790, 4.30488, 0.27317, -0.00622, 4.03297, 0.03109, 0.52080, 4.54198, 0.05882, 0.56243, 3.99236, 0.24122, 0.49488, 4.53508, 0.25753, 0.56465, 4.43331, 0.15462, 0.55462, 4.12277, 0.14886, 0.53053
4.04536, 0.06826, 0.02602, 4.77367, 0.05738, 0.02167, 3.89902, 0.25916, 0.07562, 4.29671, 0.27246, -0.01152, 4.00877, 0.03674, 0.52264, 4.51474, 0.06672, 0.56197, 3.96172, 0.24478, 0.49274, 4.50808, 0.26545, 0.56097, 4.40617, 0.16251, 0.55278, 4.09541, 0.15661, 0.53012
4.04477, 0.06803, 0.02815, 4.75811, 0.05941, 0.02662, 3.82900, 0.27121, 0.07274, 4.29331, 0.27307, -0.01529, 3.98452, 0.04261, 0.52499, 4.48717, 0.07509, 0.56225, 3.93186, 0.24850, 0.49088, 4.48173, 0.27380, 0.55725, 4.37916, 0.17135, 0.55140, 4.06826, 0.16441, 0.53025
4.04302, 0.06804, 0.03083, 4.73439, 0.05972, 0.03148, 3.76026, 0.28262, 0.06890, 4.29163, 0.27406, -0.01813, 3.96052, 0.04863, 0.52728, 4.45970, 0.08376, 0.56312, 3.90274, 0.25250, 0.49047, 4.45594, 0.28238, 0.55430, 4.35250, 0.18071, 0.55057, 4.04151, 0.17226, 0.53083
4.03988, 0.06844, 0.03397, 4.69882, 0.06261, 0.03334, 3.69829, 0.29496, 0.06726, 4.29068, 0.27473, -0.02037, 3.93690, 0.05492, 0.52928, 4.43188, 0.09122, 0.56485, 3.87508, 0.25703, 0.48954, 4.43110, 0.28972, 0.55316, 4.32617, 0.18956, 0.55052, 4.01515, 0.18014, 0.53159
4.03672, 0.06911, 0.03778, 4.65138, 0.06589, 0.03115, 3.65099, 0.30230, 0.06263, 4.29200, 0.27452, -0.02192, 3.91359, 0.06189, 0.53125, 4.40373, 0.09783, 0.56768, 3.84816, 0.26198, 0.48731, 4.40687, 0.29619, 0.55409, 4.30005, 0.19804, 0.55160, 3.98908, 0.18810, 0.53224
4.03346, 0.07050, 0.04235, 4.59412, 0.07228, 0.02696, 3.61985, 0.30860, 0.05244, 4.29434, 0.27387, -0.02253, 3.89021, 0.06913, 0.53290, 4.37499, 0.10348, 0.57092, 3.82169, 0.26728, 0.48522, 4.38297, 0.30167, 0.55681, 4.27382, 0.20613, 0.55427, 3.96302, 0.19618, 0.53300
4.02813, 0.07250, 0.04733, 4.53078, 0.08264, 0.02342, 3.60158, 0.31353, 0.03903, 4.29652, 0.27339, -0.02217, 3.86607, 0.07647, 0.53340, 4.34528, 0.10802, 0.57443, 3.79618, 0.27362, 0.48348, 4.35916, 0.30589, 0.56046, 4.24722, 0.21363, 0.55771, 3.93671, 0.20435, 0.53378
4.01798, 0.07419, 0.05200, 4.46251, 0.09576, 0.02138, 3.59193, 0.31756, 0.02920, 4.29874, 0.27284, -0.02144, 3.84149, 0.08385, 0.53308, 4.31480, 0.11199, 0.57875, 3.76986, 0.28006, 0.48238, 4.33496, 0.30928, 0.56436, 4.22020, 0.22058, 0.56119, 3.91003, 0.21240, 0.53455
4.00322, 0.07592, 0.05630, 4.39053, 0.11002, 0.02046, 3.58658, 0.32051, 0.02503, 4.30163, 0.27226, -0.01986, 3.81629, 0.09104, 0.53283, 4.28381, 0.11568, 0.58369, 3.74141, 0.28588, 0.48282, 4.31001, 0.31223, 0.56873, 4.19266, 0.22699, 0.56493, 3.88291, 0.21998, 0.53542
