3.57280, 0.68254, 0.01436, 4.24398, 0.57864, 0.10559, 3.35440, 0.78670, 0.02846, 4.29228, 0.81464, 0.08801, 3.61115, 0.56204, 0.46957, 4.13605, 0.60958, 0.53942, 3.56459, 0.76044, 0.45925, 4.11899, 0.80764, 0.54394, 4.02233, 0.69945, 0.54560, 3.71307, 0.68216, 0.51245
3.57477, 0.67979, 0.01644, 4.05022, 0.57646, 0.09235, 3.34222, 0.79264, 0.02370, 4.10608, 0.83193, 0.08664, 3.56720, 0.56272, 0.48309, 4.06611, 0.60892, 0.54139, 3.50419, 0.76363, 0.46190, 4.05357, 0.80727, 0.54781, 3.95481, 0.70116, 0.55382, 3.64555, 0.68823, 0.51871
3.57350, 0.67432, 0.02508, 3.84769, 0.57785, 0.08003, 3.34286, 0.79036, 0.02350, 3.90376, 0.83642, 0.07031, 3.51245, 0.56564, 0.50599, 4.00067, 0.60846, 0.53930, 3.45846, 0.76956, 0.47618, 3.99165, 0.80675, 0.55096, 3.89189, 0.70191, 0.56126, 3.58203, 0.69116, 0.53480
3.56027, 0.67032, 0.04605, 3.67434, 0.58363, 0.05139, 3.34024, 0.79065, 0.02750, 3.69625, 0.83249, 0.06346, 3.45587, 0.56540, 0.53672, 3.94067, 0.60772, 0.53462, 3.41416, 0.76783, 0.50443, 3.93365, 0.80579, 0.55077, 3.83495, 0.70100, 0.56887, 3.52466, 0.68931, 0.56137
3.51193, 0.66611, 0.08015, 3.57959, 0.59607, 0.00851, 3.32797, 0.79106, 0.04264, 3.55258, 0.81098, 0.01741, 3.40079, 0.56482, 0.56536, 3.88451, 0.61036, 0.52686, 3.36109, 0.76744, 0.54535, 3.87425, 0.80852, 0.53964, 3.78132, 0.70187, 0.57186, 3.47271, 0.68627, 0.59262
3.42497, 0.65807, 0.12954, 3.54118, 0.61347, -0.00844, 3.29105, 0.79103, 0.08252, 3.47368, 0.82600, -0.00091, 3.34119, 0.55621, 0.61303, 3.82507, 0.61410, 0.50826, 3.30181, 0.76368, 0.59192, 3.81301, 0.81206, 0.52260, 3.72669, 0.70380, 0.56592, 3.42312, 0.68157, 0.62442
3.30390, 0.65492, 0.20615, 3.54742, 0.61111, -0.02293, 3.24365, 0.78635, 0.15204, 3.45542, 0.83130, -0.01353, 3.28595, 0.54790, 0.67550, 3.76118, 0.61855, 0.48631, 3.24449, 0.75789, 0.64604, 3.74544, 0.81599, 0.50391, 3.66507, 0.70516, 0.55196, 3.37277, 0.67595, 0.65491
3.17662, 0.64611, 0.30318, 3.54545, 0.60812, -0.02872, 3.16920, 0.77731, 0.24753, 3.45839, 0.83485, -0.01846, 3.24262, 0.54512, 0.73932, 3.69420, 0.62554, 0.47303, 3.18993, 0.75174, 0.70125, 3.67222, 0.82167, 0.49724, 3.59379, 0.70694, 0.53891, 3.32190, 0.67115, 0.68730
3.05284, 0.63120, 0.40499, 3.55275, 0.60928, -0.03044, 3.07286, 0.76498, 0.35289, 3.45701, 0.83484, -0.02192, 3.20068, 0.55350, 0.79992, 3.62547, 0.63081, 0.48175, 3.13536, 0.74818, 0.75987, 3.59367, 0.82590, 0.50342, 3.51862, 0.70800, 0.54236, 3.26618, 0.66697, 0.72038
2.94041, 0.61317, 0.51979, 3.56058, 0.61277, -0.02884, 2.97028, 0.74968, 0.46992, 3.46210, 0.83366, -0.02676, 3.14223, 0.56678, 0.85647, 3.55880, 0.63462, 0.51197, 3.08100, 0.74255, 0.82160, 3.51490, 0.82809, 0.52554, 3.44595, 0.70735, 0.56697, 3.20602, 0.66253, 0.75960
2.83841, 0.60131, 0.63573, 3.57279, 0.61809, -0.01639, 2.87387, 0.73357, 0.58975, 3.48209, 0.83040, -0.02767, 3.06136, 0.57470, 0.90707, 3.48828, 0.63493, 0.54536, 3.02079, 0.72987, 0.87942, 3.43880, 0.82733, 0.55402, 3.37277, 0.70564, 0.59739, 3.14183, 0.65917, 0.80056
2.73971, 0.59285, 0.73121, 3.56413, 0.61271, 0.00789, 2.77991, 0.72109, 0.69154, 3.49740, 0.82380, -0.00937, 2.97099, 0.57540, 0.94297, 3.41664, 0.62931, 0.58095, 2.94839, 0.71770, 0.92125, 3.36818, 0.82205, 0.58743, 3.30234, 0.70136, 0.63380, 3.07145, 0.65596, 0.83777
2.63600, 0.58877, 0.79704, 3.50076, 0.60402, 0.03154, 2.68825, 0.71340, 0.75190, 3.46147, 0.81679, 0.01621, 2.88554, 0.56437, 0.95866, 3.34750, 0.62372, 0.61505, 2.86882, 0.71184, 0.94330, 3.29973, 0.81674, 0.61644, 3.23428, 0.69775, 0.66751, 2.99816, 0.65160, 0.86549
2.54931, 0.57892, 0.83650, 3.40181, 0.59842, 0.04437, 2.59823, 0.70399, 0.78099, 3.35909, 0.81193, 0.02853, 2.80563, 0.55745, 0.96209, 3.28115, 0.61875, 0.64206, 2.79114, 0.71159, 0.94879, 3.23482, 0.81212, 0.64208, 3.16851, 0.69399, 0.69401, 2.92242, 0.64811, 0.87951
2.46699, 0.56953, 0.85420, 3.29704, 0.59646, 0.05949, 2.50943, 0.69276, 0.79754, 3.25099, 0.77577, 0.03993, 2.72937, 0.54955, 0.95338, 3.21783, 0.61454, 0.66115, 2.72002, 0.71279, 0.94397, 3.17286, 0.80823, 0.66047, 3.10543, 0.69069, 0.71230, 2.84879, 0.64467, 0.88276
2.38968, 0.55960, 0.85499, 3.17575, 0.59261, 0.07694, 2.42690, 0.68238, 0.80310, 3.14555, 0.74197, 0.05708, 2.65677, 0.54246, 0.93768, 3.15671, 0.61038, 0.67332, 2.65064, 0.71505, 0.93145, 3.11391, 0.80456, 0.67356, 3.04441, 0.68737, 0.72341, 2.77827, 0.64124, 0.87852
