4.95864, 0.67533, 0.02996, 4.17640, 0.51585, 0.13577, 4.59837, 0.39822, 0.10805, 4.36229, 0.49280, 0.08798, 4.80623, 0.69978, 0.44325, 4.27227, 0.56499, 0.59315, 4.77236, 0.49206, 0.46553, 4.33133, 0.37525, 0.58626, 4.39978, 0.50150, 0.56562, 4.68703, 0.58935, 0.48398
4.97682, 0.67145, 0.02024, 4.27976, 0.54573, 0.13253, 4.69098, 0.42598, 0.10832, 4.48295, 0.52384, 0.06352, 4.84899, 0.72246, 0.43464, 4.32080, 0.58300, 0.58700, 4.82964, 0.51318, 0.46995, 4.38316, 0.39423, 0.58300, 4.45031, 0.52153, 0.56469, 4.73652, 0.61154, 0.48160
4.98805, 0.67023, 0.01354, 4.38234, 0.57849, 0.12147, 4.76843, 0.44924, 0.10471, 4.57625, 0.56080, 0.02977, 4.89231, 0.74302, 0.42911, 4.36849, 0.60293, 0.58004, 4.88627, 0.53372, 0.47456, 4.43127, 0.41427, 0.57888, 4.49877, 0.54162, 0.56229, 4.78567, 0.63164, 0.48223
4.99475, 0.67370, 0.01357, 4.48693, 0.61298, 0.10406, 4.84844, 0.48187, 0.10309, 4.64150, 0.58043, 0.00798, 4.93528, 0.76188, 0.42806, 4.41591, 0.62449, 0.57195, 4.94177, 0.55195, 0.47736, 4.47659, 0.43513, 0.57214, 4.54601, 0.56176, 0.55820, 4.83512, 0.64912, 0.48465
4.99132, 0.67876, 0.01750, 4.59495, 0.65163, 0.08561, 4.94148, 0.52409, 0.11025, 4.69905, 0.59215, -0.00294, 4.97479, 0.77814, 0.42885, 4.46265, 0.64645, 0.56226, 4.99695, 0.56884, 0.48157, 4.52003, 0.45607, 0.56133, 4.59215, 0.58169, 0.55304, 4.88444, 0.66451, 0.48877
4.98943, 0.68706, 0.02695, 4.70371, 0.69314, 0.06797, 5.04832, 0.56840, 0.12435, 4.73413, 0.60358, -0.01175, 5.01125, 0.79301, 0.43437, 4.50800, 0.66778, 0.54842, 5.04974, 0.58600, 0.48730, 4.56056, 0.47601, 0.54756, 4.63617, 0.59983, 0.54667, 4.93186, 0.67866, 0.49417
4.99133, 0.69491, 0.03928, 4.81099, 0.73682, 0.05188, 5.15358, 0.61170, 0.14009, 4.74236, 0.60692, -0.01844, 5.04532, 0.80908, 0.44508, 4.55201, 0.68727, 0.53281, 5.10064, 0.60490, 0.49111, 4.59803, 0.49384, 0.53018, 4.67765, 0.61488, 0.53777, 4.97644, 0.69178, 0.50050
4.99727, 0.70324, 0.05492, 4.90974, 0.77751, 0.03641, 5.24896, 0.65111, 0.15303, 4.74512, 0.60590, -0.01930, 5.07657, 0.82536, 0.46163, 4.59508, 0.70417, 0.52093, 5.15142, 0.62538, 0.49267, 4.63504, 0.50943, 0.51651, 4.71795, 0.62764, 0.53072, 5.01881, 0.70352, 0.50757
5.01540, 0.71504, 0.07410, 4.97862, 0.80938, 0.02228, 5.33190, 0.68799, 0.15919, 4.74292, 0.60545, -0.02341, 5.11224, 0.84208, 0.48107, 4.63724, 0.71978, 0.51599, 5.20180, 0.64613, 0.49255, 4.67166, 0.52404, 0.50975, 4.75753, 0.63955, 0.52796, 5.05985, 0.71358, 0.51514
5.05647, 0.73385, 0.09591, 5.01285, 0.82694, 0.01092, 5.40026, 0.72088, 0.15182, 4.73623, 0.60523, -0.02412, 5.15572, 0.85969, 0.50181, 4.68050, 0.73776, 0.51451, 5.25117, 0.66629, 0.49111, 4.70728, 0.54095, 0.50518, 4.79756, 0.65272, 0.52528, 5.10141, 0.72246, 0.52052
5.15301, 0.76140, 0.11646, 5.02199, 0.82504, -0.01347, 5.46125, 0.74291, 0.12462, 4.73801, 0.60674, -0.01640, 5.20121, 0.87546, 0.51752, 4.72397, 0.75645, 0.51386, 5.29776, 0.68608, 0.48774, 4.74353, 0.55888, 0.50270, 4.83800, 0.66718, 0.52266, 5.14302, 0.73193, 0.52311
